software_name,github_slug,ror_id,org_name,extraction_methods
Savant,,https://ror.org/03dbr7087,University of Toronto; Ontario; Canada,human_curated
Fusion ICA Toolbox,,https://ror.org/05fs6jp91,University of New Mexico; New Mexico; USA,human_curated
MINC Brain Imaging Toolbox,,https://ror.org/01pxwe438,McGill University; Montreal; Canada,human_curated
Donders Machine Learning Toolbox,distrep/DMLT,https://ror.org/016xsfp80,Radboud University; Nijmegen; The Netherlands,human_curated
nornir-buildmanager,jamesra/nornir-buildmanager/wiki,https://ror.org/05ew68y43,Nornir,by_name
Nornir,,https://ror.org/03r0ha626,University of Utah; Utah; USA,human_curated
Datavyu,,https://ror.org/0190ak572,New York University; New York; USA,human_curated
DTU Center for Biological Sequence Analysis,,https://ror.org/04qtj9h94,Technical University of Denmark; Lyngby; Denmark,by_name
BCM Department of Neuroscience Andreas Tolias Lab,,https://ror.org/005781934,Baylor University; Texas; USA,human_curated
hdf5matlab,atlab/hdf5matlab,https://ror.org/029acmk59,BCM Department of Neuroscience Andreas Tolias Lab,by_name
TwoPhoton,atlab/TwoPhoton,https://ror.org/029acmk59,BCM Department of Neuroscience Andreas Tolias Lab,by_name
IBMA toolbox,NeuroimagingMetaAnalysis/ibma,https://ror.org/01a77tt86,University of Warwick; Coventry; United Kingdom,human_curated
MDL-IDE,,https://ror.org/03w8r3912,DDMoRe,by_name
GOlr,,https://ror.org/04ff87f07,Gene Ontology,by_name
DataONE,,https://ror.org/05fs6jp91,University of New Mexico; New Mexico; USA,human_curated
NeuroWiki,,https://ror.org/051fd9666,Case Western Reserve University; Ohio; USA,human_curated
PublicationsList.org,,https://ror.org/043a93608,Textensor Limited,by_name
RatMine,,https://ror.org/00qqv6244,Medical College of Wisconsin; Wisconsin; USA,by_name
svmvia,,https://ror.org/00cvxb145,University of Washington; Seattle; USA,human_curated
Yogo Data Management System,,https://ror.org/02w0trx84,Montana State University,human_curated
TAGS,,https://ror.org/03cve4549,Tsinghua University; Beijing; China,by_name
Babel,,https://ror.org/043mz5j54,University of California at San Francisco; California; USA,by_name
HHS.gov/Open: Tools,,https://ror.org/036yna661,Data.gov,by_name
Health.Data.gov,,https://ror.org/036yna661,Data.gov,by_name
ORION Software,,https://ror.org/048sx0r50,University of Houston; Texas; USA,human_curated
HelioScan,,https://ror.org/05a28rw58,ETH Zurich; Zurich; Switzerland,by_name
tree editor,,https://ror.org/00njsd438,Google Code,by_name
Arnaud Delormes Programs Overview,,https://ror.org/0168r3w48,University of California at San Diego; California; USA,by_name
WSDbfetch (SOAP),,https://ror.org/02catss52,European Bioinformatics Institute,human_curated
CompostBin,,https://ror.org/05rrcem69,University of California at Davis; California; USA,by_name
UnifiedGenotyper,,https://ror.org/05a0ya142,Broad Institute,human_curated
deStruct,,https://ror.org/00njsd438,Google Code,by_name
IRIS DMC FDSNWS event Web Service,,https://ror.org/009cevv08,IRIS DMC Web Services,by_name
MARTA,,https://ror.org/024mw5h28,University of Chicago; Illinois; USA,human_curated
Key Driver Analysis,,https://ror.org/049ncjx51,Sage Bionetworks,human_curated
LONI Inspector,,https://ror.org/0561waf62,Laboratory of Neuro Imaging,by_name
Classifier for Metagenomic Sequences,,https://ror.org/04xm1d337,DOE Joint Genome Institute,by_name
Cover Pages,,https://ror.org/05d5m2r55,Open Access Series of Imaging Studies,by_name
XP-CLR,,https://ror.org/03wevmz92,Harvard Medical School; Massachusetts; USA,human_curated
D2R Server - Publishing Relational Databases on the Semantic Web,,https://ror.org/046ak2485,Free University of Berlin; Berlin; Germany,human_curated
TemplateFilter,,https://ror.org/03qxff017,Hebrew University of Jerusalem; Jerusalem; Israel,by_name
M-pick,,https://ror.org/02y3ad647,University of Florida; Florida; USA,human_curated
Ontodog: A Web-based Ontology View Generator,,https://ror.org/00jmfr291,University of Michigan Medical School; Michigan; USA,by_name
MIP Scaffolder,,https://ror.org/040af2s02,University of Helsinki; Helsinki; Finland,by_name
IRIS DMC FDSNWS dataselect Web Service,,https://ror.org/009cevv08,IRIS DMC Web Services,by_name
SomaticIndelDetector,,https://ror.org/05a0ya142,Broad Institute,human_curated
FMRLAB,,https://ror.org/026ejyb70,Swartz Center for Computational Neuroscience,by_name
CHAoS,,https://ror.org/01rjnta51,Wellcome Trust Centre for Human Genetics,by_name
methylKit,,https://ror.org/00njsd438,Google Code,by_name
VAGrENT,,https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute; Hinxton; United Kingdom,human_curated
NGS-SNP,,https://ror.org/0160cpw27,University of Alberta; Alberta; Canada,by_name
VirusSeq,,https://ror.org/04twxam07,University of Texas MD Anderson Cancer Center,human_curated
PredictHaplo,,https://ror.org/02s6k3f65,University of Basel; Basel; Switzerland,by_name
IsoformEx,,https://ror.org/00b30xv10,University of Pennsylvania; Philadelphia; USA,human_curated
VIVO,,https://ror.org/02y3ad647,University of Florida; Florida; USA,human_curated
CTSA ShareCenter,,https://ror.org/009avj582,Oregon Health and Science University; Oregon; USA,human_curated
AGE,,https://ror.org/03v76x132,Yale University; Connecticut; USA,by_name
Breakpointer,ruping/Breakpointer,https://ror.org/03ate3e03,Max Planck Institute for Molecular Genetics; Berlin; Germany,by_name
Indelocator,,https://ror.org/05a0ya142,Broad Institute,human_curated
SpliceSeq,,https://ror.org/04twxam07,University of Texas MD Anderson Cancer Center,human_curated
Mapping Data to the Talairach Atlas,,https://ror.org/008qs6838,Analysis of Functional NeuroImages,by_name
Synergizer,,https://ror.org/03dbr7087,University of Toronto; Ontario; Canada,human_curated
MAKER Web Annotation Service,,https://ror.org/03r0ha626,University of Utah; Utah; USA,human_curated
phantompeakqualtools,,https://ror.org/00njsd438,Google Code,by_name
becas,,https://ror.org/00nt41z93,University of Aveiro; Aveiro; Portugal,human_curated
FaBox,,https://ror.org/01aj84f44,Aarhus University; Aarhus; Denmark,by_name
Platypus,,https://ror.org/01rjnta51,Wellcome Trust Centre for Human Genetics,by_name
NEURON,,https://ror.org/03v76x132,Yale University; Connecticut; USA,by_name
QC-Chain,,https://ror.org/034t30j35,Chinese Academy of Sciences; Beijing; China,human_curated
CpG MPs,,https://ror.org/05jscf583,Harbin Medical University; Heilongjiang; China,by_name
MethylExtract,,https://ror.org/04njjy449,University of Granada; Granada; Spain,by_name
MLML,,https://ror.org/03taz7m60,University of Southern California; Los Angeles; USA,human_curated
GNUMAP,,https://ror.org/047rhhm47,Brigham Young University; Utah; USA,by_name
MOSAIK,,https://ror.org/00njsd438,Google Code,by_name
NextGenMap,,https://ror.org/03prydq77,University of Vienna; Vienna; Austria,by_name
WHAM,,https://ror.org/01y2jtd41,University of Wisconsin-Madison; Wisconsin; USA,human_curated
SMALT,,https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute; Hinxton; United Kingdom,human_curated
Scalable Nucleotide Alignment Program,,https://ror.org/01an7q238,University of California; Berkeley; USA,by_name
IdCheck,,https://ror.org/0300yd604,Harvard T.H. Chan School of Public Health,by_name
CBRAIN,,https://ror.org/01pxwe438,McGill University; Montreal; Canada,human_curated
FreClu,,https://ror.org/057zh3y96,University of Tokyo; Tokyo; Japan,by_name
FASTX-Toolkit,agordon/fastx_toolkit,https://ror.org/02qz8b764,Cold Spring Harbor Laboratory,human_curated
Chronux,,https://ror.org/02qz8b764,Cold Spring Harbor Laboratory,human_curated
HiCUP,,https://ror.org/01d5qpn59,Babraham Institute,human_curated
Chromaseq,,https://ror.org/00ysfqy60,Oregon State University; Oregon; USA,human_curated
NA-MIC Kit,,https://ror.org/050dg4y92,National Alliance for Medical Image Computing,by_name
3D Slicer,,https://ror.org/03vek6s52,Harvard University; Cambridge; United States,human_curated
SPOT,,https://ror.org/01sf06y89,Macquarie University; Sydney; Australia,by_name
LookSeq,,https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute; Hinxton; United Kingdom,human_curated
Internet Analysis Tools Registry,,https://ror.org/03wevmz92,Harvard Medical School; Massachusetts; USA,human_curated
WISECONDOR,,https://ror.org/01r0k6965,Netherlands Bioinformatics Centre,human_curated
Gene Ontology Browsing Utility (GOBU),,https://ror.org/05bxb3784,Academia Sinica; Taipei; Taiwan,by_name
BSMAP,,https://ror.org/00njsd438,Google Code,by_name
BIIT - Bioinformatics Algorithmics and Data Mining Group,,https://ror.org/03z77qz90,University of Tartu; Tartu; Estonia,by_name
Virtual Biology Lab,,https://ror.org/05nkcfv27,University of Nice Sophia Antipolis; Nice; France,by_name
Clemson Computational Biophysics and Bioinformatics,,https://ror.org/037s24f05,Clemson University; South Carolina; USA,human_curated
Blip: Biomedical Logic Programming,,https://ror.org/052c7a780,Berkeley Bioinformatics Open-Source Projects,by_name
Biopieces,,https://ror.org/03vm7rm25,Google Project Hosting,by_name
GOArray,,https://ror.org/01hpqfm28,Yale School of Medicine; Connecticut; USA,by_name
Generic GO Term Mapper,,https://ror.org/00hx57361,Princeton University; New Jersey; USA,by_name
OLego,,https://ror.org/00hj8s172,Columbia University; New York; USA,human_curated
Whatizit,,https://ror.org/02catss52,European Bioinformatics Institute,human_curated
SPLINTER,,https://ror.org/01yc7t268,Washington University in St. Louis; Missouri; USA,human_curated
brain-development.org,,https://ror.org/041kmwe10,Imperial College London; London; United Kingdom,by_name
DSpace,,https://ror.org/00pj60478,DuraSpace,by_name
PASSion,,https://ror.org/01r0k6965,Netherlands Bioinformatics Centre,human_curated
Analysis of Functional NeuroImages,,https://ror.org/04t0s7x83,National Institute of Mental Health,by_name
MRB - Mouse Resource Browser,,https://ror.org/013x0ky90,BSRC Al. Fleming; East Attica; Greece,by_name
MouseTracker,,https://ror.org/049s0rh22,Dartmouth College; New Hampshire; USA,by_name
Allen Brain Atlas API,,https://ror.org/00dcv1019,Allen Institute for Brain Science,by_name
Analyze Software System,,https://ror.org/02qp3tb03,Mayo Clinic Minnesota; Minnesota; USA,human_curated
ARCTIC,,https://ror.org/0130frc33,University of North Carolina at Chapel Hill; North Carolina; USA,human_curated
ArtRepair for robust fMRI,,https://ror.org/03mtd9a03,Stanford University School of Medicine; California; USA,human_curated
Automatic Registration Toolbox,,https://ror.org/01s434164,Nathan S. Kline Institute for Psychiatric Research; New York; USA,human_curated
Artifact Detection Tools,,https://ror.org/042nb2s44,Massachusetts Institute of Technology; Massachusetts; USA,human_curated
ASL data processing tool box,,https://ror.org/041phzg73,University of Pennsylvania Perelman School of Medicine; Pennsylvania; USA,human_curated
Voronoia,,https://ror.org/03efsge90,University Medicine Berlin; Berlin; Germany,by_name
Exploratory Software for Confidence Intervals,,https://ror.org/01rxfrp27,La Trobe University; Victoria; Australia,human_curated
Simulator for Neural Networks and Action Potentials,,https://ror.org/01gek1696,University of Texas System; Texas; USA,human_curated
NeuroGEMS informatics software,,https://ror.org/02jx3x895,University College London; London; United Kingdom,human_curated
BrainImage Software,,https://ror.org/03mtd9a03,Stanford University School of Medicine; California; USA,human_curated
Impress,,https://ror.org/01snw6n75,International Mouse Phenotyping Consortium (IMPC),by_name
PDFX,,https://ror.org/00k0msf85,Utopia Docs,by_name
IRIS DMC FDSNWS station Web Service,,https://ror.org/009cevv08,IRIS DMC Web Services,by_name
Cohere,,https://ror.org/05mzfcs16,Open University; Milton Keynes; United Kingdom,human_curated
Brede Toolbox,,https://ror.org/00vgt4p82,THOR Center for Neuroinformatics,by_name
hPATM,,https://ror.org/04gnjpq42,University of Athens Biophysics and Bioinformatics Laboratory,by_name
PHYLIP,,https://ror.org/00cvxb145,University of Washington; Seattle; USA,human_curated
VisTrails,,https://ror.org/03r0ha626,University of Utah; Utah; USA,human_curated
HyBrow (Hypothesis Browser),,https://ror.org/00f54p054,Stanford University; Stanford; California,human_curated
INCF Swiss Node,,https://ror.org/02y5xjh56,International Neuroinformatics Coordinating Facility,human_curated
Biotea,,https://ror.org/05g3dte14,Florida State University; Florida; USA,by_name
Shanoir,,https://ror.org/02kvxyf05,National Institute for Research in Computer Science and Control; Brittany; France,human_curated
NEuronMOrphological analysis tool,,https://ror.org/03ad39j10,University of Pisa; Pisa; Italy,by_name
General Neural Simulation System,,https://ror.org/01kd65564,University of Texas at San Antonio; Texas; USA,human_curated
Divvy,,https://ror.org/0168r3w48,University of California at San Diego; California; USA,by_name
PhenoTips,,https://ror.org/03dbr7087,University of Toronto; Ontario; Canada,human_curated
Wordpress ePub Plugin,,https://ror.org/05bvpc358,PLoS Blogs,by_name
Global-Multi Resolution Topography Image Service,,https://ror.org/02sg0rn97,Integrated Earth Data Applications,by_name
Rambo3D,openconnectome/Rambo3D,https://ror.org/01dns9649,Open Connectome Project,by_name
ChemSpider,,https://ror.org/025sbr097,Royal Society of Chemistry,human_curated
Unified Medical Language System,,https://ror.org/0259fwx54,National Library of Medicine,by_name
CDART,,https://ror.org/0130frc33,University of North Carolina at Chapel Hill; North Carolina; USA,human_curated
DataStaR,,https://ror.org/05bnh6r87,Cornell University; New York; USA,human_curated
ePRISM,,https://ror.org/001tmjg57,University of Kansas Medical Center; Kansas; USA,by_name
Global-Multi Resolution Topography Grid Service,,https://ror.org/02sg0rn97,Integrated Earth Data Applications,by_name
GeneAnswers,,https://ror.org/000e0be47,Northwestern University; Illinois; USA,by_name
SAAP-RRBS,,https://ror.org/00njsd438,Google Code,by_name
ConceptMapper,,https://ror.org/00dsy9f04,Neuroscience Information Framework,by_name
NiftySim,,https://ror.org/02jx3x895,University College London; London; United Kingdom,human_curated
NiftyReg,,https://ror.org/02jx3x895,University College London; London; United Kingdom,human_curated
Neurobiological Image Management System,cni/nims,https://ror.org/00f54p054,Stanford University; Stanford; California,human_curated
BRAINSTools,BRAINSia/BRAINSTools https://github.com/BRAINSia/BRAINSTools/wiki,https://ror.org/036jqmy94,University of Iowa; Iowa; USA,human_curated
APOLLOH,,https://ror.org/03sfybe47,BC Cancer Agency,human_curated
SoftSearch,,https://ror.org/00njsd438,Google Code,by_name
Berkeley Bioinformatics Open-Source Projects,,https://ror.org/02jbv0t02,Lawrence Berkeley National Laboratory,by_name
BrainVoyager Brain Tutor,,https://ror.org/03nbnyc28,Brain Innovation: Home of the BrainVoyager Product Family,by_name
National Centre for Text Mining,,https://ror.org/027m9bs27,University of Manchester; Manchester; United Kingdom,human_curated
BrainVoyager Brain Viewer,,https://ror.org/03nbnyc28,Brain Innovation: Home of the BrainVoyager Product Family,by_name
Invertebrate Brain Platform,,https://ror.org/023s2h905,INCF Japan Node,by_name
Chemistry Using Text Annotations,,https://ror.org/027m9bs27,University of Manchester; Manchester; United Kingdom,human_curated
MatOFF,,https://ror.org/021vn9c61,NIMH CORTEX,by_name
NODDI Matlab Toolbox,,https://ror.org/02jx3x895,University College London; London; United Kingdom,human_curated
