mention_id,mention,count,most_popular_doi,most_popular_doi_count,most_popular_pmid,most_popular_pmid_count,github_repo
SM94219,SNPRuler,17,10.1093/bioinformatics/btp622,12,19880365.0,14,https://github.com/Ricardo-Pinho/EpistasisStudy
SM94235,MUpro,18,10.1002/prot.20810,11,16372356.0,10,https://github.com/EDI-Systems/M5P01_MuProkaron
SM49670,CIPRES,3,10.1145/872726.806987,1,12742752.0,1,https://github.com/naturalis/bio-cipres
SM17624,PLAAC,15,10.1093/bioinformatics/btu310,7,24825614.0,9,
SM39824,AWTY,46,10.1093/bioinformatics/btm388,27,17766271.0,31,https://github.com/AwtyGWCClub/FinalProject
SM794,Freebayes,21,10.1039/C6MB00115G,4,27066891.0,4,https://github.com/lilei1/Freebayes
SM27470,SRA Toolkit,17,10.1093/nar/gkq1019,6,21062823.0,4,https://github.com/bionode/bionode-sra
SM94484,Maq,35,10.1101/gr.078212.108,28,18714091.0,29,https://github.com/maqetta/maqetta
SM68658,Pinnacle,3,10.1093/bioinformatics/btm590,1,18194961.0,1,https://github.com/rozzac90/pinnacle
SM6037,454,4,,0,16056220.0,3,https://github.com/Lichess4545/4545vagrant
SM4961,Scaffold,9,10.1002/pmic.200900437,4,20077414.0,5,https://github.com/im-richard/Scaffold
SM10801,APEX,4,10.1093/bfgp/eln031,1,18579615.0,1,https://github.com/NVIDIA/apex
SM94538,mzIdentML,5,10.1074/mcp.M111.014381,2,22375074.0,2,
SM77470,U-Compare,9,10.1093/bioinformatics/btp289,3,19414535.0,4,https://github.com/kentcdodds/use-deep-compare-effect
SM42090,Mass Frontier,4,10.1093/bioinformatics/btt711,1,24336413.0,1,https://github.com/guardian/australian-frontier-massacres
SM36897,CodonW,17,10.1093/emboj/21.8.1881,1,11953307.0,1,https://github.com/smsaladi/codonw-slim
SM9844,DynDom,20,10.1002/(SICI)1097-0134(19980201)30:2<144::AID-PROT4>3.0.CO;2-N,9,9489922.0,11,https://github.com/speleo3/dyndom-feedstock
SM6968,CHARMm,14,10.1002/jcc.540040211,3,19444816.0,6,https://github.com/openmm/openmmforcefields
SM20385,Venny,32,10.1371/journal.pbio.1002426,1,27015088.0,1,https://github.com/400kVenus/Venny
SM1334,TASSEL,59,10.1093/bioinformatics/btm308,40,17586829.0,45,https://github.com/poppinace/tasselnetv2plus
SM834,DARwin,2,,0,,0,https://github.com/EasyDarwin/EasyDarwin
SM78248,MCLUST,13,10.1093/bioinformatics/17.10.977,3,11673243.0,3,https://github.com/ahwkuepper/mcluster
SM20689,SMM-align,10,10.1186/1471-2105-8-238,8,17608956.0,5,
SM94712,TEPITOPEpan,7,10.1371/journal.pone.0030483,7,22383964.0,7,
SM80390,MultiRTA,7,10.1186/1471-2105-11-482,6,20868497.0,5,https://github.com/dnmgns/multirtail
SM50238,TASSEL-GBS,7,10.1126/science.1185383,2,20110467.0,2,https://github.com/vsbuffalo/tasselr
SM64190,DendroPy,18,10.1093/bioinformatics/btq228,15,20421198.0,15,https://github.com/jeetsukumaran/DendroPy
SM46364,ETE,14,10.1186/1471-2105-11-24,8,20070885.0,7,https://github.com/etetoolkit/ete
SM2791,Molecular Operating Environment (MOE),17,10.2174/156802608786786624,3,19075767.0,3,
SM94917,Pathway-Express,14,10.1101/gr.6202607,6,17785539.0,9,https://github.com/grittyy/PathwayCo-expressionIllustrator
SM46231,HHBlits,18,10.1038/nmeth.1818,10,22198341.0,8,https://github.com/soedinglab/hh-suite
SM11618,HHalign,5,10.1093/bioinformatics/bti125,4,15531603.0,4,
SM5718,Jupyter,10,10.1109/MCSE.2007.53,5,,0,https://github.com/TheAlgorithms/Jupyter
SM85839,Cellpose,2,10.1038/s41592-020-01018-x,2,33318659.0,2,https://github.com/natkurilenko/Cellpose
SM1003,Sequencher,4,,0,,0,https://github.com/bretonics/sequencher
SM36082,ANCHOR,64,10.1093/bioinformatics/btp518,17,19717576.0,20,https://github.com/project-serum/anchor
SM95122,iPSORT,25,10.1093/bioinformatics/18.2.298,17,11847077.0,21,https://github.com/progala/ipsorter
SM32012,PASTAA,10,10.1093/bioinformatics/btn627,8,19073590.0,8,
SM95131,Clover,25,10.1093/nar/gkh299,22,14988425.0,24,https://github.com/chandevel/Clover
SM6900,TreeBeST,9,10.1371/journal.ppat.1000845,1,19029536.0,2,https://github.com/lh3/treebest
SM1455,ScanProsite,51,10.1093/nar/gkl124,29,16845026.0,32,https://github.com/SaharaPenguin/potato_RLK_analysis
SM15614,sva,10,10.1093/bioinformatics/bts034,5,22257669.0,6,https://github.com/mattjj/svae
SM39267,Modeler,7,10.1002/0471250953.bi0506s15,2,8254673.0,2,https://github.com/cout970/Modeler
SM11063,EP,3,10.1021/ci200078f,1,22067198.0,1,https://github.com/jh3y/ep
SM9252,LAPACK,3,,0,,0,https://github.com/Reference-LAPACK/lapack
SM83602,Splatter,14,10.1186/s13059-017-1305-0,8,28899397.0,13,
SM6271,Newbler,44,10.1093/bioinformatics/btp131,7,16056220.0,22,https://github.com/rbhwilliams/newblerCG
SM1502,Gnuplot,6,10.1186/1471-2105-4-22,1,12791171.0,1,https://github.com/gnuplot/gnuplot
SM17271,Database,3,10.1186/1472-6807-8-47,1,18986514.0,1,https://github.com/EhTagTranslation/Database
SM36829,PHYLIP package,23,10.1016/S0076-6879(96)66026-1,2,8743697.0,3,https://github.com/felsenst/phylip
SM79016,Pellet,21,10.1016/j.websem.2007.03.004,15,15579349.0,1,https://github.com/stardog-union/pellet
SM46636,varSelRF,7,10.1186/1471-2105-8-328,4,17767709.0,1,
SM6570,Maya,1,10.1242/dev.082016,1,22872090.0,1,https://github.com/25H/Maya
SM12207,WebGL,5,,0,,0,https://github.com/KhronosGroup/WebGL
SM4218,PREDICT,26,10.1038/msb.2011.26,4,21654673.0,6,https://github.com/apache/predictionio
SM8348,muscle,26,10.1093/nar/gkh340,19,15034147.0,19,https://github.com/jfriesne/muscle
SM19812,Drupal,7,10.1098/rstb.2003.1457,1,,0,https://github.com/drupal/drupal
SM95688,HeteSim,4,10.1109/TKDE.2013.2297920,4,,0,https://github.com/zhouchong90/hetesim
SM29192,NOIseq,17,10.1101/gr.124321.111,8,21903743.0,11,https://github.com/olgabot/rna-seq-diff-exprn
SM95725,Gaggle,14,10.1186/1471-2105-7-176,7,16569235.0,8,https://github.com/geeksville/Gaggle
SM95726,Inferelator,12,10.1186/gb-2006-7-5-r36,7,16686963.0,6,
SM73834,CisFinder,15,10.1093/dnares/dsp014,12,19740934.0,13,
SM38433,MirTarget,9,10.1186/s13059-019-1629-z,5,30670076.0,3,https://github.com/kassambara/miRTarget
SM22653,iPathwayGuide,3,10.1002/cpbi.24,2,28654712.0,2,
SM23121,REPET,22,10.1371/journal.pone.0016526,10,21304975.0,11,https://github.com/repetier/Repetier-Firmware
SM703,CLUSTALX,83,10.1093/nar/25.24.4876,32,9396791.0,39,https://github.com/OpenMandrivaAssociation/clustalx
SM17216,Gene Co-expression Network Analysis (WGCNA),17,10.1186/1471-2105-9-559,14,19114008.0,10,https://github.com/SamBuckberry/RUN-WGCNA
SM3318,ChemPLP,13,10.1021/ci800298z,10,19125657.0,10,
SM95970,GoldScore,6,10.1006/jmbi.1996.0897,3,9126849.0,3,https://github.com/0x2aff/GoldScore
SM91518,FamPlex,3,10.1186/s12859-018-2211-5,1,29954318.0,2,https://github.com/johnbachman/famplex
SM96016,FastQ Screen,13,10.12688/f1000research.15931.2,4,30254741.0,9,https://github.com/StevenWingett/FastQ-Screen
SM15577,bwa mem,25,10.1093/bioinformatics/btp324,11,19451168.0,11,https://github.com/bwa-mem2/bwa-mem2
SM5899,Java,8,10.1145/1656274.1656278,1,18689808.0,1,https://github.com/TheAlgorithms/Java
SM16904,Spike,4,10.1093/bioinformatics/btq675,1,21149340.0,1,https://github.com/SpikeApp/Spike
SM32993,jActiveModules,18,10.1093/bioinformatics/18.suppl_1.S233,7,12169552.0,12,https://github.com/idekerlab/jActiveModules
SM21203,Isomap,19,10.1126/science.290.5500.2319,9,11125149.0,9,https://github.com/prashankkadam/Isomap
SM33382,SRA,5,10.1093/nar/gkq1019,2,21062823.0,3,https://github.com/IEBH/SRA
SM572,MFOLD,47,10.1093/nar/gkg595,26,12824337.0,29,https://github.com/levipierce/mfold
SM96185,TRANSIT,8,10.1371/journal.pcbi.1004401,7,26447887.0,1,
SM4898,Oligo,5,10.1093/bioinformatics/btq431,3,20688976.0,4,https://github.com/beliveau-lab/OligoMiner
SM96229,LAMARC,5,10.1093/bioinformatics/btk051,4,16410317.0,4,https://github.com/Mosadoluwa-A/Team-Lamarck
SM17777,SPCA,3,10.1198/106186006X113430,2,15094809.0,1,https://github.com/bandrben/SPCAMLQueryHelperOnline
SM5296,LOOCV,5,10.1038/ng1060,2,12469122.0,2,https://github.com/gohruizhe/LOOCV
SM8542,Allpaths-LG,15,10.1073/pnas.1017351108,9,21187386.0,12,https://github.com/willgpaik/allpaths_aci
SM44998,SPADES,10,10.1089/cmb.2012.0021,7,22506599.0,7,https://github.com/NVlabs/SPADE
SM96489,JTK_CYCLE,12,10.1177/0748730410379711,9,20876817.0,6,https://github.com/alanlhutchison/empirical-JTK_CYCLE-with-asymmetry
SM49572,WordPress,4,,0,10883553.0,1,https://github.com/WordPress/WordPress
SM12541,SADI,6,10.1186/2041-1480-2-8,3,22024447.0,3,
SM44588,Genemania,8,10.1093/nar/gkq537,3,20576703.0,3,https://github.com/GeneMANIA/genemania
SM33598,MaBoSS,5,10.1093/bioinformatics/btx123,1,22932419.0,2,https://github.com/Rbbt-Workflows/MaBoSS
SM13276,DELTA-BLAST,12,10.1186/1745-6150-7-12,8,22510480.0,8,https://github.com/javfg/find_annotations
SM96713,Argo,6,10.1093/bioinformatics/btl193,3,16709588.0,3,https://github.com/58code/Argo
SM7300,Vmatch,25,10.1016/S1570-8667(03)00065-0,3,11713313.0,1,https://github.com/genometools/vstree
SM36121,NSGA,3,10.1109/4235.996017,2,,0,https://github.com/haris989/NSGA-II
SM20993,GapFill,9,10.1186/1471-2105-8-212,6,17584497.0,6,https://github.com/tgq14/GapFill
SM59071,ChloroP,23,10.1110/ps.8.5.978,12,10338008.0,17,https://github.com/mangpo/chlorophyll
SM70629,PONDR®,3,10.1002/1097-0134(20010101)42:1<38::AID-PROT50>3.0.CO;2-3,3,11093259.0,3,https://github.com/brewhackers-technologies/pondr
SM42127,IDEOM,10,10.1093/bioinformatics/bts069,5,22308147.0,7,https://github.com/MitI-7/IDEOM
SM39058,randomForestSRC,6,10.1023/A:1010933404324,1,16467544.0,1,https://github.com/kogalur/randomForestSRC
SM77322,Gviz,18,10.1007/978-1-4939-3578-9_16,7,27008022.0,6,https://github.com/melborne/Gviz
SM90398,DeepCRISPR,5,10.1186/s13059-018-1459-4,1,29945655.0,4,https://github.com/bm2-lab/DeepCRISPR
SM97477,DeepVariant,9,10.1038/nbt.4235,6,30247488.0,5,
SM7314,TRF,15,10.1093/nar/27.2.573,7,9862982.0,11,https://github.com/Benson-Genomics-Lab/TRF
SM9899,OpenStack,10,10.1007/s11227-014-1177-y,1,22214541.0,1,https://github.com/openstack/openstack
SM822,WoLF PSORT,112,10.1093/nar/gkm259,77,17517783.0,93,https://github.com/radusuciu/docker-wolfpsort
SM75890,RACE,8,10.1093/nar/gki490,5,15980552.0,7,https://github.com/samratashok/RACE
SM7563,Cell Profiler,13,10.1186/gb-2006-7-10-r100,5,17076895.0,5,https://github.com/CellProfiler/CellProfiler
SM17127,Icy,21,10.1038/nmeth.2075,17,22743774.0,18,https://github.com/slavikus/Icy
SM28976,ChEA,5,10.1093/bioinformatics/btq466,2,20709693.0,4,https://github.com/OWASP/CheatSheetSeries
SM67065,NetworKIN,17,10.1016/j.cell.2007.05.052,7,17570479.0,9,https://github.com/amitshekhariitbhu/Fast-Android-Networking
SM27918,MULTIZ,16,10.1101/gr.1933104,12,15060014.0,15,https://github.com/hex-five/multizone-sdk
SM40932,GRASS,14,10.1093/bioinformatics/bts175,4,22492642.0,5,https://github.com/OSGeo/grass
SM80259,pysam,12,10.1093/bioinformatics/btp352,2,19505943.0,3,https://github.com/pysam-developers/pysam
SM1726,KBase,9,10.1038/nbt.4163,4,29979655.0,5,https://github.com/kingsamchen/KBase
SM78987,JQuery,7,,0,,0,https://github.com/jquery/jquery
SM21055,CNAG,13,10.1158/0008-5472.CAN-05-0465,9,16024607.0,9,https://github.com/Lamperoyge/CNAG
SM84720,SCAIView,8,,0,18559317.0,1,
SM5329,Census,17,10.1038/nrc1299,4,14993899.0,6,https://github.com/Cutwell/Hacktoberfest-Census
SM7216,ProteinPilot,3,10.1021/pr070492f,1,17533153.0,1,https://github.com/stevew91/ProteinPilot_Report_Extractor
SM7216,ProteinPilot,3,10.1021/pr070492f,1,17533153.0,1,https://github.com/bmadio/ProteinPilot_test
SM7899,Chipster,13,10.1186/1471-2164-12-507,9,21999641.0,10,https://github.com/Mikeywalsh/Chipster
SM10924,CMfinder,31,10.1093/bioinformatics/btk008,25,16357030.0,27,
SM98043,OncodriveFM,19,10.1093/nar/gks743,17,22904074.0,15,
SM12213,D3,6,10.1109/TVCG.2011.185,4,22034350.0,5,https://github.com/d3/d3
SM98249,E-Predict,8,10.1186/gb-2005-6-9-r78,8,16168085.0,8,https://github.com/llSourcell/How-to-Predict-Stock-Prices-Easily-Demo
SM98264,WebScipio,15,10.1186/1471-2164-9-422,7,18801164.0,7,
SM39248,Phenolyzer,23,10.1038/nmeth.3484,20,26192085.0,16,https://github.com/WGLab/phenolyzer
SM7564,SPRING,14,10.1371/journal.pgen.1004237,5,24651380.0,5,https://github.com/MengTo/Spring
SM43916,AMBER14,10,10.1021/ct400341p,4,26583988.0,4,https://github.com/astatide/amber16-tip4pd
SM8005,IMGT,7,10.1093/nar/gkj088,1,16381979.0,1,https://github.com/ANHIG/IMGTHLA
SM31357,ARACNe,20,10.1186/1471-2105-7-S1-S7,7,15778709.0,5,https://github.com/paodan/ARACNe
SM88184,BRAKER,11,10.1093/bioinformatics/btv661,5,26559507.0,8,https://github.com/Gaius-Augustus/BRAKER
SM98548,EMDomics,3,10.1093/bioinformatics/btv634,3,26515818.0,3,https://github.com/cran/EMDomics
SM45095,Megahit,25,10.1093/bioinformatics/btv033,18,25609793.0,15,https://github.com/voutcn/megahit
SM10019,EMAN,12,10.1006/jsbi.1999.4174,4,10600563.0,7,https://github.com/Sicmatr1x/EMAN
SM15182,RnBeads,37,10.1038/nmeth.3115,21,25262207.0,23,https://github.com/cirruswolke/RnBeads
SM32875,Shiny,6,10.1126/science.1152623,1,18096794.0,1,https://github.com/efremidze/Shiny
SM9424,ADT,4,10.1016/j.taap.2004.05.007,1,15541753.0,1,https://github.com/khaledev/ADT
SM45240,nMDS,2,10.1111/j.1442-9993.1993.tb00438.x,1,15509613.0,1,https://github.com/deepakbaby/dereverberation-and-denoising
SM6710,DiANNA,4,,0,15980459.0,4,https://github.com/sailfish009/DiANNA
SM98883,MutationFinder,20,10.1093/bioinformatics/btm235,13,17495998.0,18,
SM6324,FUNGuild,22,10.1016/j.funeco.2015.06.006,19,29941292.0,1,https://github.com/UMNFuN/FUNGuild
SM7304,PSIBLAST,16,10.1093/nar/25.17.3389,12,9254694.0,14,https://github.com/UsmanSaeed08/psiBlastparser
SM5577,BBTools,11,10.1371/journal.pone.0185056,4,29073143.0,4,https://github.com/JonMagon/BBTools
SM10533,graphics,4,10.1093/bioinformatics/14.9.755,1,9918945.0,1,https://github.com/tensorflow/graphics
SM23663,FEAST,3,10.1109/TNNLS.2014.2320415,1,30718850.0,1,https://github.com/cozygene/FEAST
SM76078,BLAST2,21,10.1111/j.1574-6968.1999.tb13575.x,5,10339815.0,8,https://github.com/emepyc/Blast2lca
SM98041,MutSig,16,10.1038/nature12213,8,23770567.0,9,https://github.com/IARCbioinfo/MutSig
SM83506,FASTCORE,2,10.1371/journal.pcbi.1003424,1,24453953.0,2,https://github.com/fastai/fastcore
SM6936,Newbler assembler,4,10.1186/1471-2164-11-571,1,16056220.0,1,https://github.com/mattgrobelny/Newbler-Parameter-Sweep
SM1279,Transdecoder,38,10.1038/nprot.2013.084,24,23845962.0,23,https://github.com/seninfobio/Transdecoder
SM1364,ImageQuant,1,,0,,0,https://github.com/noyuno/ImageQuant
SM16329,TotalLab,1,,0,,0,https://github.com/JSpaceX/totallab
SM39365,eCAVIAR,2,10.1016/j.ajhg.2016.10.003,1,27866706.0,2,
SM99198,LTR_FINDER,38,10.1093/nar/gkm286,28,17485477.0,34,https://github.com/oushujun/LTR_FINDER_parallel
SM2896,Python scripts,11,10.1016/j.apsoil.2016.10.015,1,25599403.0,1,https://github.com/realpython/python-scripts
SM99195,LTRharvest,66,10.1186/1471-2105-9-18,52,18194517.0,52,
SM56510,SMURF,33,10.1016/j.fgb.2010.06.003,27,20554054.0,27,https://github.com/spetti/SMURF
SM99273,CENSOR,55,10.1186/1471-2105-7-474,31,17064419.0,32,https://github.com/php-censor/php-censor
SM19287,DMU,14,10.1371/journal.pone.0045293,1,23028912.0,1,https://github.com/synopse/dmustache
SM44474,BLUPF90,9,10.3168/jds.2009-2730,1,20105546.0,1,https://github.com/austin-putz/BLUPF90
SM12055,Eigen,15,10.1038/ng.3477,10,26727659.0,9,https://github.com/artsy/eigen
SM77835,TIGRFAM,27,10.1093/nar/gkg128,12,12520025.0,13,https://github.com/am8265/TIGRFAM
SM27919,Ingenuity Pathways Analysis (IPA),5,10.1093/bioinformatics/btg1044,1,12855476.0,1,
SM11837,VirtualBox,5,10.1038/nature13591,2,25141181.0,2,https://github.com/myspaghetti/macos-virtualbox
SM60751,MINERVA,17,10.1093/nar/gkp132,7,19273533.0,7,
SM16051,Plotly,6,10.1042/BJ20121751,1,23410038.0,1,https://github.com/plotly/plotly.py
SM28991,Seaborn,9,10.21105/joss.03021,2,31099893.0,1,https://github.com/blueliberty/Seaborn
SM99626,MicrobeTracker,8,10.1111/j.1365-2958.2011.07579.x,8,21414037.0,8,https://github.com/aannyyaa/MicrobeTracker
SM99679,Trinity package,30,10.1038/nbt.1883,19,21572440.0,17,https://github.com/conan513/TrinityBuilder
SM55983,CLUSTALW2,19,10.1093/bioinformatics/btm404,10,17846036.0,14,https://github.com/sochix/parallel-clustalw2
SM21437,BS-Seeker2,12,10.1186/1471-2164-14-774,4,24206606.0,6,
SM35865,IsoEM,12,10.1186/1748-7188-6-9,7,21504602.0,9,https://github.com/mandricigor/isoem2
SM99804,NBLAST,7,10.1186/1471-2105-3-13,1,27373836.0,5,https://github.com/natverse/nat.nblast
SM6518,MEGAN4,9,10.1101/gr.120618.111,5,21690186.0,6,https://github.com/megan422/megan422
SM99815,MetaPhyler,13,10.1186/1471-2164-12-S2-S4,3,21989143.0,6,
SM99816,RAPSearch2,30,10.1093/bioinformatics/btr595,24,22039206.0,25,https://github.com/zhaoyanswill/RAPSearch2
SM99829,TIDDIT,13,10.12688/f1000research.11168.1,11,28781756.0,11,https://github.com/SciLifeLab/TIDDIT
SM23376,MuTect2,45,10.1038/nbt.2514,23,23396013.0,26,https://github.com/renatopuga/somatico
SM3142,Python script,10,10.1093/molbev/msu219,1,20541163.0,1,https://github.com/realpython/python-scripts
SM91210,SiteEngine,12,10.1016/j.jmb.2004.04.012,8,15147845.0,9,https://github.com/yurivyunik2/SiteEngine
SM99991,Bridger,12,10.1186/s13059-015-0596-2,9,25723335.0,10,
SM100098,TRaCE,5,10.1371/journal.pone.0103812,5,25093509.0,5,https://github.com/brendangregg/FlameGraph
SM7301,i-ADHoRe,17,10.1093/nar/gkr955,11,22102584.0,11,https://github.com/VIB-PSB/i-ADHoRe
SM23132,MCScanX,119,10.1093/nar/gkr1293,83,22217600.0,90,https://github.com/wyp1125/MCScanX
SM17035,EnrichR,56,10.1186/1471-2105-14-128,29,23586463.0,22,https://github.com/guokai8/EnrichR
SM591,FireDock,31,10.1002/prot.21495,17,17598144.0,18,https://github.com/thomasp85/firedock
SM39902,RVAideMemoire,5,10.1038/nplants.2015.221,1,27249193.0,1,https://github.com/cran/RVAideMemoire
SM526,NetSurfP,27,10.1186/1472-6807-9-51,19,19646261.0,19,https://github.com/paolomarcatili/netsurfp2
SM56678,NLTK,7,10.1186/1471-2105-11-85,1,20149233.0,1,https://github.com/FCTweedie/NLTK
SM28878,bnlearn,7,10.18637/jss.v035.i03,3,21603108.0,3,https://github.com/cran/bnlearn
SM24963,LSM Image Browser,1,,0,,0,
SM100364,SiteGA,6,10.1186/1471-2105-8-481,5,18093302.0,5,https://github.com/idlesign/django-sitegate
SM6856,DeepLoc,20,10.1093/bioinformatics/btx548,6,29036616.0,7,https://github.com/okraus/DeepLoc
SM5764,word2vec,17,10.1017/S1351324916000334,2,26555596.0,1,https://github.com/danielfrg/word2vec
SM12386,ELMo,13,10.18653/v1/n18-1202,2,,0,https://github.com/bozheng-hit/ELMo
SM5763,Word2vec,13,10.5555/2999792.2999959,2,26555596.0,1,https://github.com/danielfrg/word2vec
SM100397,MMseqs2,23,10.1038/nbt.3988,16,29035372.0,20,https://github.com/soedinglab/MMseqs2
SM78383,Word2Vec,28,10.1186/1471-2105-13-261,5,23046094.0,5,https://github.com/jsksxs360/Word2Vec
SM95240,FastText,17,10.1162/tacl_a_00051,11,24614301.0,2,https://github.com/facebookresearch/fastText
SM100446,PanPhlAn,14,10.1038/nmeth.3802,9,26999001.0,11,
SM4588,Sigma,14,10.1093/bioinformatics/btu641,6,25266224.0,9,https://github.com/ThinkingTransistor/Sigma
SM90001,tmVar,14,10.1093/bioinformatics/btt156,11,23564842.0,14,
SM39342,BIMBAM,10,10.1371/journal.pgen.0030114,4,17676998.0,3,https://github.com/heejungshim/mvBIMBAM
SM8447,miRNet,22,10.1093/nar/gkw288,15,27105848.0,13,https://github.com/swz30/MIRNet
SM100507,BiNoM,9,10.1093/bioinformatics/btm553,6,18024474.0,7,https://github.com/dvygolov/BinomoCloaker
SM15866,GeneAnalytics,14,10.1089/omi.2015.0168,9,26983021.0,12,
SM2463,Athena,14,10.1093/bioinformatics/bti714,4,16223790.0,4,https://github.com/3val/Athena
SM56908,LIBLINEAR,4,10.1016/j.tibtech.2006.10.002,1,17045684.0,1,https://github.com/cjlin1/liblinear
SM100810,DeepSurv,9,10.1186/s12874-018-0482-1,4,29482517.0,3,
SM100811,Cox-nnet,5,10.1371/journal.pcbi.1006076,4,29634719.0,2,https://github.com/traversc/cox-nnet
SM17119,SolexaQA,34,10.1186/1471-2105-11-485,27,20875133.0,18,https://github.com/sschmeier/simg-solexaqa
SM36688,MEDUSA,16,10.1073/pnas.0811087106,8,19633192.0,10,https://github.com/medusajs/medusa
SM11420,crYOLO,4,10.1038/s42003-019-0437-z,4,30740537.0,4,
SM10779,ResMap,4,10.1038/nmeth.2727,3,24213166.0,3,https://github.com/kuixu/ResMap
SM79311,BioJS,12,10.1093/bioinformatics/btt100,7,23435069.0,6,
SM6246,PepNovo,17,10.1021/ac048788h,9,15858974.0,12,https://github.com/jmchilton/pepnovo
SM1197,Robetta,44,10.1093/nar/gkh468,14,15215442.0,14,https://github.com/BuonHobo/sitarello
SM16313,ISIS,7,10.1371/journal.pcbi.0030119,1,17630824.0,1,https://github.com/apache/isis
SM99135,SparkBWA,6,10.1371/journal.pone.0155461,4,27182962.0,4,https://github.com/citiususc/SparkBWA
SM31650,TransmiR,15,10.1093/nar/gkp803,7,19786497.0,12,https://github.com/camilodiazj/TransmiReact
SM45744,FaST-LMM,9,10.1038/nmeth.1681,6,21892150.0,6,https://github.com/mycecilia/FaST-LMM
SM100933,Scanorama,18,10.1038/s41587-019-0113-3,10,31061482.0,12,https://github.com/dariukas/Scanorama
SM6496,GBlocks,44,10.1093/oxfordjournals.molbev.a026334,14,10742046.0,24,https://github.com/kbaseapps/kb_gblocks
SM5878,GeneSpring,10,10.1002/cfg.427,1,18629145.0,1,https://github.com/nitish-strand/RestaurantBillingAppWPF
SM16357,GeneTools,6,10.1186/1471-2105-7-470,2,17062145.0,2,https://github.com/Furstenwald/GeneTools
SM17769,Bingo,15,10.1093/bioinformatics/bti551,4,15972284.0,4,https://github.com/sunfusheng/Bingo
SM323,Unity,8,10.1109/vr.2014.6802117,1,5796685.0,1,https://github.com/ThrowTheSwitch/Unity
SM98093,CellNOpt,8,10.1186/1752-0509-6-133,6,23079107.0,6,https://github.com/cellnopt/cellnopt
SM19047,Tandem,3,10.1093/bioinformatics/btp303,2,19420055.0,2,https://github.com/UOC/Tandem
SM61474,InStruct,9,10.1534/genetics.107.072371,8,17483417.0,9,https://github.com/ephread/Instructions
SM60934,NEWHYBRIDS,18,,0,11901135.0,18,https://github.com/eriqande/newhybrids
